id_course,ville,depart,arrivee,duree_estimee,distance,prix_eco,prix_confort,prix_confort_plus,heure_plage,disponibilite_vehicules
6339,Yaounde,Awae Escalier,Penalty Lounge cameroun,14.0,3.758,950.0,1250.0,,20h–21h,vert
6340,Yaounde,Ministere des Finances,Lycee de Ngoa Ekelle,4.0,2.827,550.0,700.0,950.0,11h–12h,vert
6341,Yaounde,Nkolfoulou,Mimboman Terminus,20.0,8.217,1900.0,2200.0,,02h–03h,vert
6342,Yaounde,Sonel Nsam,Marché de Nsam,12.0,11.019,4700.0,,,11h–12h,vert
6343,Yaounde,Fecafoot,Mossad Odza,29.0,5.182,1800.0,2750.0,4000.0,17h–18h,vert
6344,Yaounde,Morgue Chu,Stade Maïs,5.0,1.109,500.0,600.0,850.0,23h–24h,vert
6345,Yaounde,Lycee de Biyemassi,TotalEnergies,15.0,4.895,1700.0,1800.0,2300.0,15h–16h,vert
6346,Yaounde,Rue de Kondengui,CENAME,12.0,3.625,800.0,1000.0,1300.0,08h–09h,jaune
6347,Yaounde,Rond Point Nlongkak,Ambassade de l'Arabie Saoudite,3.0,3.628,500.0,650.0,850.0,04h–05h,vert
6348,Yaounde,Terminus Odza,Awae Concorde,35.0,8.937,1750.0,2700.0,,17h–18h,vert
6349,Yaounde,Etoa Meki,Mahima,5.0,1.364,500.0,600.0,850.0,13h–14h,vert
6350,Yaounde,Santa Lucia Mvan,Nkomo Résidence Des Palmiers,20.0,5.967,1500.0,1850.0,2650.0,20h–21h,vert
6351,Yaounde,Lycee de Biyemassi,Copacabana,23.0,4.895,2400.0,2600.0,3000.0,15h–16h,jaune
6352,Yaounde,Cathédrale Notre-Dame-des-Victoires,Centre De Promotion De La Femme Et De La Famille De Yaounde V,11.0,2.188,600.0,800.0,1000.0,08h–09h,vert
6353,Yaounde,Ekounou,Le Printemps,5.0,2.277,650.0,,,13h–14h,vert
6354,Yaounde,Pharmacie de la Chapelle,Chapelle Essos,17.0,7.308,2100.0,2250.0,2950.0,01h–02h,jaune
6355,Yaounde,Carrefour Bastos,Chapelle Obili,26.0,6.793,1500.0,2150.0,2750.0,13h–14h,vert
6356,Yaounde,Ministere des Finances,Turkish Airlines,8.0,5.471,550.0,900.0,1000.0,11h–12h,vert
6357,Yaounde,Lycee de Biyemassi,Paroisse Saint-Michel,21.0,4.895,2100.0,2250.0,3050.0,15h–16h,vert
6358,Yaounde,Lycee de Biyemassi,Melen,16.0,4.259,1450.0,,2000.0,15h–16h,vert
6359,Yaounde,Kazoo Dragage,Marché Manguiers,14.0,5.749,2350.0,2350.0,2450.0,12h–13h,vert
6360,Yaounde,Santa Barbara Solen,Maetur Mimboman,30.0,11.403,2800.0,3050.0,3250.0,09h–10h,vert
6361,Yaounde,Playce carrefour,Express Union,30.0,2.794,1650.0,2400.0,3050.0,14h–15h,vert
6362,Yaounde,Carrefour Bastos,K-Dreams,13.0,4.782,1800.0,,2300.0,22h–23h,vert
6363,Yaounde,Rue 5.549,Biyem-Assi,34.0,5.617,2200.0,2750.0,4500.0,13h–14h,vert
6364,Yaounde,Hôpital de la Casse,Gp Melen,22.0,3.788,1700.0,1850.0,2900.0,20h–21h,jaune
6365,Yaounde,Kazoo Dragage,Poste de Gendarmerie de Carrière,15.0,5.749,1900.0,2350.0,2500.0,12h–13h,jaune
6366,Yaounde,La Cave de Pakita,Copacabana,20.0,1.697,1650.0,2050.0,2700.0,21h–22h,jaune
6367,Yaounde,Odza Petit Marché,Terre-Rouge Damas,26.0,8.455,1600.0,2050.0,3300.0,13h–14h,vert
6368,Yaounde,Cite Verte,Boulangerie Selecte,19.0,4.959,1000.0,1100.0,1950.0,20h–21h,orange
6369,Yaounde,Rond Point Nlongkak,Bethesda,10.0,1.596,600.0,800.0,1000.0,12h–13h,vert
6370,Yaounde,Polyclinique André Fouda,Société Nationale des Hydrocarbures,11.0,5.153,750.0,1100.0,1500.0,06h–07h,vert
6371,Yaounde,Don Bosco Mimboman,La Pergola,7.0,1.693,450.0,550.0,750.0,inconnu,vert
6372,Yaounde,Madison,Sapeur Mimboman,4.0,3.808,1650.0,1800.0,,02h–03h,gris
6373,Yaounde,Prison Centrale de Yaoundé,Voirie Municipale,18.0,3.923,1000.0,1600.0,1800.0,16h–17h,vert
6374,Yaounde,Elig Essono,Medical Center de L'hippodrome - La Cardiologie Par Excellence,7.0,1.906,900.0,950.0,1050.0,22h–23h,vert
6375,Yaounde,Kazoo Dragage,Noblesse,10.0,2.628,800.0,1600.0,1750.0,12h–13h,vert
6376,Yaounde,Ministere des Finances,Ministère de l'Enseignement Supérieur,6.0,3.526,650.0,700.0,800.0,22h–23h,vert
6377,Yaounde,Fecafoot,"Ecole Maternelle Des Sources, Yaoundé",9.0,16.359,900.0,1000.0,1200.0,17h–18h,vert
6378,Yaounde,Mvog Mbi,Hôpital De La Caisse,13.0,3.255,700.0,950.0,1200.0,14h–15h,vert
6379,Yaounde,Kazoo Dragage,Abattoir de Yaoundé,19.0,5.749,2200.0,2550.0,,12h–13h,vert
6380,Yaounde,Petit Genie D'Ebom,GS Pas A Pas,8.0,9.261,550.0,750.0,,21h–22h,vert
6381,Yaounde,Odza Petit Marché,Emana,32.0,8.081,1800.0,2500.0,,13h–14h,vert
6382,Yaounde,Rue 5.549,Camp SIC Nlonkak,16.0,4.053,1400.0,,,13h–14h,vert
6383,Yaounde,Hôpital Gynéco-Obstétrique et Pédiatrique de Yaoundé,CongelCAM Manguier,13.0,3.513,850.0,,,18h–19h,vert
6384,Yaounde,Odza Petit Marché,Salle des Fetes Madagascar,28.0,12.845,1850.0,2600.0,,14h–15h,vert
6385,Yaounde,Lycée de Nsam Efoulan,US Embassy,18.0,3.973,1350.0,2100.0,,02h–03h,vert
6386,Yaounde,Etetak,College Mathieu et Claire,47.0,12.53,,3550.0,4800.0,14h–15h,rouge
6387,Yaounde,Lycee de Biyemassi,Cofinest,13.0,4.895,1150.0,1300.0,1700.0,14h–15h,vert
6388,Yaounde,Rue 4.523,Mendong Camp Sic,45.0,8.62,2300.0,3200.0,,14h–15h,jaune
6389,Yaounde,Depot de Bois Damase,Centre Universitaire de Yaoundé 1,23.0,7.438,1250.0,1900.0,2550.0,17h–18h,vert
6390,Yaounde,Rue 4.761,Aumacha,2.0,4.153,650.0,800.0,,00h–01h,gris
6391,Yaounde,Fecafoot,Foyer Mbeng à Etoug Ebe Par Biyem Assi Superette,25.0,15.0,1250.0,1750.0,2800.0,17h–18h,vert
6392,Yaounde,Immeuble Happi,College Technique le Bon Berger,7.0,9.135,600.0,800.0,,17h–18h,gris
6393,Yaounde,Chefferie de Nkolmbong,Cheferie Lada,70.0,10.726,3400.0,5200.0,8150.0,11h–12h,jaune
6394,Yaounde,Playce carrefour,Medical Center D'arrondissement de Nkomo,30.0,8.48,1650.0,2400.0,3150.0,14h–15h,vert
6395,Yaounde,Odza Petit Marché,Nkolmesseng Petit Paris,25.0,12.217,1550.0,,,02h–03h,vert
6396,Yaounde,Odza Petit Marché,Lycee de Mendong,38.0,12.254,2900.0,3350.0,4350.0,13h–14h,vert
6397,Yaounde,Rond Point Nlongkak,Elig Edzoa,5.0,2.368,400.0,500.0,650.0,12h–13h,vert
6398,Yaounde,Petit Genie D'Ebom,GSB Sainte Marie,7.0,7.287,750.0,,,21h–22h,jaune
6399,Yaounde,Ngoa Ekele,Complexe Sportif Mateco,17.0,4.446,2000.0,2100.0,2850.0,23h–24h,vert
6400,Yaounde,Carrefour Sorcier,Rue de Kondengui,28.0,8.46,1750.0,2550.0,3250.0,10h–11h,vert
6401,Yaounde,Playce carrefour,Express Union,20.0,2.794,1650.0,2050.0,2850.0,14h–15h,vert
6402,Yaounde,Elig Essono,Village Noah,6.0,4.699,550.0,650.0,850.0,22h–23h,vert
6403,Yaounde,Ministere des Finances,Tradex,8.0,6.122,550.0,900.0,950.0,11h–12h,vert
6404,Yaounde,Playce carrefour,Cercle Vert,15.0,4.325,1150.0,1350.0,1700.0,14h–15h,vert
6405,Yaounde,Carrefour Bastos,Fondation Medicale Frantz Fanon Bastos,5.0,0.735,400.0,500.0,650.0,14h–15h,vert
6406,Yaounde,Rue 4.523,Mairie De Yaoundé IV,8.0,4.592,900.0,950.0,1050.0,05h–06h,vert
6407,Yaounde,Hôpital de la Casse,École Publique d'Ekoudou,15.0,2.79,1250.0,1450.0,1900.0,20h–21h,vert
6408,Yaounde,Playce carrefour,City Center,16.0,4.566,1150.0,1600.0,2050.0,14h–15h,vert
6409,Yaounde,Hôtel du Plateau,Rio,3.0,4.04,500.0,600.0,800.0,11h–12h,jaune
6410,Yaounde,Carrefour Bastos,Mahima,13.0,2.517,700.0,1000.0,1600.0,13h–14h,vert
6411,Yaounde,Obili,Carrossel Temple de la Culture,24.0,4.635,1250.0,1800.0,,08h–09h,gris
6412,Yaounde,College la Retraite,Nlongkak,5.0,1.584,500.0,550.0,900.0,13h–14h,vert
6413,Yaounde,Petit Genie D'Ebom,Santa Lucia,8.0,9.261,650.0,900.0,1150.0,22h–23h,vert
6414,Yaounde,Playce carrefour,Nkolndongo,13.0,3.999,1100.0,1250.0,1600.0,14h–15h,vert
6415,Yaounde,Monument de l'Indépendace,Carrefour Bastos,12.0,3.919,1000.0,,1200.0,03h–04h,jaune
6416,Yaounde,Rue 5.549,Ecole Publique Etoa-Méki,23.0,4.239,1950.0,2050.0,2650.0,13h–14h,vert
6417,Yaounde,Djeuga Palace,Châtel Ekoumdoum,22.0,1.635,1400.0,1750.0,2900.0,17h–18h,vert
6418,Yaounde,Playce carrefour,Lycee D'emana,21.0,9.656,1150.0,1650.0,2900.0,14h–15h,vert
6419,Yaounde,Hôtel De Ville Yaounde Cuy,Fondation Medicale Frantz Fanon Bastos,10.0,2.071,1350.0,1500.0,1600.0,15h–16h,vert
6420,Yaounde,Rue 5.549,Carrefour Mbog-Abang,39.0,7.266,3400.0,3950.0,5200.0,13h–14h,jaune
6421,Yaounde,Gendarmerie Nationale-Légion du Centre,Ekié Carrefour Six Morts,30.0,5.254,3750.0,4000.0,4150.0,15h–16h,orange
6422,Yaounde,Prison Centrale de Yaoundé,Stade Ahmadou Ahidjo,18.0,4.567,900.0,1250.0,1650.0,17h–18h,vert
6423,Yaounde,Carrefour Market EKIE,Moulin de France,20.0,5.507,800.0,1100.0,,09h–10h,orange
6424,Yaounde,Black and White,Mairie de Mbankomo,51.0,22.42,3500.0,5250.0,9700.0,17h–18h,vert
6425,Yaounde,Fecafoot,Mendong Market,31.0,16.813,1350.0,1900.0,3050.0,17h–18h,jaune
6426,Yaounde,Rue 5.549,Nlongkak,15.0,3.193,1250.0,,,13h–14h,vert
6427,Yaounde,Odza Petit Marché,Orca Yaoundé,30.0,11.643,1900.0,2600.0,3850.0,13h–14h,vert
6428,Yaounde,Hôpital de la Casse,Safca,16.0,4.747,1200.0,1700.0,1800.0,20h–21h,vert
6429,Yaounde,Odza Petit Marché,Ecole Publique de Mvog Betsi,35.0,11.18,1800.0,2500.0,,14h–15h,vert
6430,Yaounde,Odza Petit Marché,Mosquée de Ngousso,34.0,10.523,2900.0,3350.0,4350.0,13h–14h,vert
6431,Yaounde,Playce carrefour,Mahima,13.0,2.29,800.0,1100.0,1450.0,14h–15h,vert
6432,Yaounde,Kazoo Dragage,Lycee de Mendong,55.0,14.286,1900.0,,,12h–13h,jaune
6433,Yaounde,Carrefour Bastos,Playce carrefour,6.0,1.916,1250.0,1350.0,1400.0,22h–23h,vert
6434,Yaounde,Sous-Préfecture Nlongkak,Mimboman Terminus,21.0,5.123,1450.0,1800.0,2250.0,13h–14h,vert
6435,Yaounde,Melen,Lycée de Nkoleton,12.0,5.117,1100.0,1150.0,,08h–09h,vert
6436,Yaounde,Fecafoot,Le Jourdain,4.0,14.572,450.0,600.0,800.0,17h–18h,vert
6437,Yaounde,Marché d'Etoudi,Paroisse Saint Jean d'Essos,25.0,7.466,1150.0,1700.0,2250.0,14h–15h,vert
6438,Yaounde,Djeuga Palace,Evasion Bar,25.0,5.687,1650.0,2050.0,2550.0,16h–17h,jaune
6439,Yaounde,Dépôt Guinness Mvan,Tsala Essomba Tropicana,12.0,3.998,900.0,1200.0,1600.0,20h–21h,vert
6440,Yaounde,Lycee de Biyemassi,Pharmacie du Stade,25.0,10.713,2950.0,3100.0,,14h–15h,jaune
6441,Yaounde,Hôpital Jamot Urgences,Biyem-Assi,35.0,10.183,1700.0,2450.0,,08h–09h,vert
6442,Yaounde,Assemblée Nationale,Université catholique d'Afrique centrale,9.0,3.034,750.0,1200.0,1200.0,05h–06h,orange
6443,Yaounde,Carrefour Bastos,Carrefour Anguissa,14.0,6.289,950.0,1400.0,1950.0,02h–03h,vert
6444,Yaounde,Carrefour Anguissa,IAI,26.0,7.425,1700.0,,,11h–12h,gris
6445,Yaounde,Chapelle Nsimeyong,Rue 3.463,6.0,5.353,900.0,950.0,1000.0,22h–23h,jaune
6446,Yaounde,United Express,Nkozoa,42.0,2.049,2850.0,4400.0,6450.0,12h–13h,vert
6447,Yaounde,Musée National,Décharge Hysacam,39.0,2.077,2100.0,3100.0,5400.0,08h–09h,vert
6448,Yaounde,Polyclinique André Fouda,Mosquée de Ngousso,9.0,0.743,750.0,900.0,1150.0,06h–07h,vert
6449,Yaounde,Cite Verte,Sodecao,23.0,8.717,1450.0,2150.0,2600.0,20h–21h,vert
6450,Yaounde,Carrefour Bastos,École nationale supérieure polytechnique de Yaoundé,20.0,5.289,1400.0,1700.0,2200.0,13h–14h,vert
6451,Yaounde,Elig Essono,Yaounde Omnisports,9.0,8.415,2000.0,,3000.0,23h–24h,vert
6452,Yaounde,Ministère de l'Éducation de Base,Cradat,10.0,6.262,750.0,1050.0,1350.0,16h–17h,vert
6453,Yaounde,Marché d'Ekounou,Prison Centrale de Yaoundé,8.0,3.13,1100.0,1150.0,1300.0,14h–15h,jaune
6454,Yaounde,Garranty Express Biyemassi,Centre Spirituel Saint Jean XXIII,9.0,2.881,750.0,1000.0,,23h–24h,gris
6455,Yaounde,Odza Petit Marché,Foyer Mbeng à Etoug Ebe Par Biyem Assi Superette,28.0,11.221,1900.0,2250.0,3700.0,13h–14h,vert
6456,Yaounde,Hôtel du Plateau,Neptune Oil,7.0,9.844,550.0,650.0,900.0,16h–17h,vert
6457,Yaounde,Office du Baccalauréat,Nlongkak,19.0,8.593,1150.0,1800.0,2450.0,21h–22h,vert
6458,Yaounde,Campost,Sous-Préfecture Nlongkak,10.0,1.66,850.0,1600.0,1700.0,13h–14h,vert
6459,Yaounde,Rue 5.549,Messassi-yaounde,21.0,13.131,1700.0,1850.0,,13h–14h,jaune
6460,Yaounde,Elig Essono,Mvog-Ada,4.0,1.809,400.0,550.0,700.0,22h–23h,vert
6461,Yaounde,Hôtel du Plateau,Yaounde Quebec Snack Bar,6.0,4.04,650.0,700.0,750.0,11h–12h,jaune
6462,Yaounde,Lycee de la Cita Verte,Foyer Mbeng à Etoug Ebe Par Biyem Assi Superette,19.0,5.937,2050.0,2150.0,2450.0,07h–08h,jaune
6463,Yaounde,Dépôt Guinness Ahala,Bel Appartement Meuble A Yaounde Odza,7.0,11.533,650.0,850.0,1150.0,21h–22h,vert
6464,Yaounde,Carrefour Essomba,Marche de Mvog Ada,11.0,0.132,650.0,900.0,1150.0,13h–14h,vert
6465,Yaounde,Rue 5.549,Hôpital Général De Yaoundé,6.0,7.899,600.0,,900.0,12h–13h,vert
6466,Yaounde,Kazoo Dragage,CCA,28.0,6.942,1950.0,,,12h–13h,vert
6467,Yaounde,Niki Mokolo,Mvog Mbi,19.0,4.228,1550.0,1700.0,1850.0,06h–07h,jaune
6468,Yaounde,Playce carrefour,Stade Mballa-Eleveur,34.0,8.92,1700.0,2300.0,3950.0,14h–15h,vert
6469,Yaounde,Laboratoire Meka,Aéroport de Yaoundé-Nsimalen,51.0,26.436,5150.0,7200.0,10650.0,16h–17h,jaune
6470,Yaounde,Yaounde Omnisports,Supermache Dôvv,8.0,6.488,550.0,700.0,950.0,16h–17h,vert
6471,Yaounde,Yaounde Omnisports,Mimboman Terminus,8.0,9.945,2250.0,2450.0,3200.0,01h–02h,jaune
6472,Yaounde,Odza Petit Marché,Playce carrefour,22.0,10.858,1700.0,,,14h–15h,vert
6473,Yaounde,Carrefour Bastos,Le Fibi,19.0,8.304,1450.0,2100.0,2750.0,20h–21h,vert
6474,Yaounde,Rue 5.500,Petit Marché Fougerolles,9.0,10.658,650.0,900.0,1150.0,18h–19h,vert
6475,Yaounde,Fecafoot,Olezoa,13.0,10.305,800.0,1150.0,1850.0,18h–19h,vert
6476,Yaounde,Odza Petit Marché,Basilique Marie Reine des Apôtres,19.0,7.524,1500.0,1850.0,,13h–14h,jaune
6477,Yaounde,Fecafoot,Nkol Eton,10.0,16.662,650.0,900.0,1450.0,18h–19h,vert
6478,Yaounde,La Cave de Pakita,Medical Center de L'hippodrome - La Cardiologie Par Excellence,8.0,2.481,800.0,1500.0,1600.0,21h–22h,vert
6479,Yaounde,Marché d'Essos,College Mgr Vogt,17.0,3.467,1300.0,1800.0,,02h–03h,vert
6480,Yaounde,Ngousso Santa Lucia,Le Paradis,7.0,6.302,550.0,700.0,900.0,08h–09h,vert
6481,Yaounde,Carrefour Bastos,Deo Gracias Emana - Afrique Future,15.0,6.933,1000.0,1400.0,2650.0,12h–13h,vert
6482,Yaounde,Immeuble Happi,L'institut Petou,8.0,3.159,650.0,900.0,,17h–18h,gris
6483,Yaounde,Dépôt Guinness Ahala,La Kribienne,4.0,7.875,700.0,950.0,1250.0,21h–22h,vert
6484,Yaounde,Etoug-Ebe Baptist Church,Mvog Ada,28.0,8.095,1300.0,1850.0,2950.0,12h–13h,vert
6485,Yaounde,Maetur Mimboman,Sous Préfecture de Nkondengui,22.0,6.649,1500.0,1800.0,,17h–18h,jaune
6486,Yaounde,Playce carrefour,Seventhday Adventist Church Of Nkondongo,13.0,4.233,1000.0,1200.0,1550.0,14h–15h,jaune
6487,Yaounde,Playce carrefour,Brigade ODZA,34.0,10.716,1750.0,2650.0,3700.0,14h–15h,vert
6488,Yaounde,Fecafoot,Carrefour Tonta Bar,12.0,17.26,750.0,1050.0,1350.0,17h–18h,vert
6489,Yaounde,Dépôt Guinness Ahala,Dépot Obobogo,4.0,3.375,750.0,1000.0,1350.0,21h–22h,vert
6490,Yaounde,Hôpital Jamot Urgences,Biyem-Assi,35.0,10.183,1700.0,2450.0,,08h–09h,vert
6491,Yaounde,Mvog Ada,Ecole Normale Superieure,18.0,2.911,800.0,1100.0,,12h–13h,jaune
6492,Yaounde,Cosmos Bar Emombo 2eme,Carrefour Bastos,15.0,6.85,1200.0,1600.0,,02h–03h,vert
6493,Yaounde,Montesquieu,Garage Japonais et Fils,8.0,2.455,750.0,850.0,1200.0,14h–15h,jaune
6494,Yaounde,Elig Edzoa,Elig Essono,10.0,3.107,750.0,800.0,1250.0,14h–15h,vert
6495,Yaounde,Montee Jouvence,Nlongkak,26.0,10.036,2000.0,2150.0,,08h–09h,jaune
6496,Yaounde,Playce carrefour,Auberge Bleu Odza,44.0,11.646,1700.0,2500.0,4100.0,14h–15h,vert
6497,Yaounde,Eneo Cameroon Central,10em Arret Nkoabang,40.0,4.997,1850.0,2850.0,3800.0,18h–19h,jaune
6498,Yaounde,Auberge Bleu Odza,Chapelle Elig Effa,30.0,11.918,2700.0,2950.0,,19h–20h,jaune
6499,Yaounde,Tradex,CSD de Nkolfoulou,13.0,15.477,1150.0,1600.0,2700.0,13h–14h,vert
6500,Yaounde,Terminus Odza,Awae Escalier,34.0,8.351,1750.0,3200.0,,17h–18h,vert
6501,Yaounde,Lycée Bilingue d'Essos,Sapeur Mimboman,7.0,1.7,550.0,700.0,900.0,18h–19h,vert
6502,Yaounde,Kazoo Dragage,Chapelle Mvog Mbi,27.0,5.745,1950.0,,3000.0,12h–13h,vert
6503,Yaounde,Petit Marché Mimboman,Eglise Luthérienne,8.0,4.29,400.0,550.0,,19h–20h,vert
6504,Yaounde,Dépôt Guinness Ahala,Obobogo Rails Entrée Ministre,12.0,4.321,800.0,1050.0,1350.0,21h–22h,vert
6505,Yaounde,Rue de Kondengui,Carrefour Abega Mimboman,11.0,5.53,850.0,1200.0,1550.0,14h–15h,vert
6506,Yaounde,La Cave de Pakita,Centre Spirituel Saint Jean XXIII,12.0,4.81,1450.0,1550.0,1800.0,21h–22h,jaune
6507,Yaounde,Rue 5.549,Mansel Hôtel,18.0,3.32,1850.0,,2100.0,13h–14h,vert
6508,Yaounde,Titi Garage,Yaounde Omnisports,6.0,9.727,450.0,600.0,,08h–09h,vert
6509,Yaounde,Lycee de Biyemassi,Gendarmerie Nationale de Madagascar,19.0,5.854,1950.0,2100.0,2250.0,15h–16h,vert
6510,Yaounde,Niki Mokolo,Monté Prodige,22.0,6.247,1100.0,1650.0,2250.0,inconnu,vert
6511,Yaounde,Fecafoot,Center Training Trade Data Processing de Nkomkana,5.0,17.036,500.0,600.0,850.0,17h–18h,vert
6512,Yaounde,Stade de la Brasserie,Men travelL agence,22.0,3.352,2000.0,2200.0,,14h–15h,gris
6513,Yaounde,Acacias Market,Ambassade République Populaire de Chine,40.0,5.667,2000.0,2700.0,3500.0,15h–16h,jaune
6514,Yaounde,Carrefour Bastos,Nkom-Kana,11.0,3.267,600.0,850.0,1350.0,12h–13h,vert
6515,Yaounde,Marché d'Ekounou,Université catholique d'Afrique centrale,9.0,4.305,1150.0,1400.0,,01h–02h,jaune
6516,Yaounde,Lycee de Biyemassi,Noblesse,16.0,7.667,2650.0,2850.0,2950.0,15h–16h,vert
6517,Yaounde,Lycee de Biyemassi,Gendarmerie Nationale,7.0,4.637,850.0,1100.0,,14h–15h,vert
6518,Yaounde,Awae Escalier,Maison DAMAS,31.0,11.384,2250.0,,,10h–11h,gris
6519,Yaounde,Carrefour Bastos,Marché Manguiers,13.0,3.968,900.0,1200.0,1550.0,13h–14h,vert
6520,Yaounde,Rue 5.500,Mosquée de Ngousso,6.0,3.028,500.0,650.0,850.0,18h–19h,vert
6521,Yaounde,Carrefour Bastos,Stade Mballa-Eleveur,30.0,8.962,1500.0,2200.0,3600.0,12h–13h,vert
6522,Yaounde,Somatel,Chapelle Obili,19.0,4.567,900.0,1300.0,1750.0,04h–05h,vert
6523,Yaounde,Playce carrefour,Lycee de Mendong,21.0,11.331,1250.0,1950.0,2650.0,02h–03h,vert
6524,Yaounde,Santa Lucia Nkoabqng,Tongolo,36.0,6.508,2100.0,,,16h–17h,gris
6525,Yaounde,Mvog Mbi,Nkolbisson,37.0,9.61,1750.0,2700.0,4950.0,14h–15h,vert
6526,Yaounde,Hôtel du Plateau,SODEPA,12.0,2.38,750.0,950.0,1250.0,16h–17h,jaune
6527,Yaounde,Etoa Meki,Police Judiciaire,8.0,2.185,550.0,750.0,950.0,13h–14h,vert
6528,Yaounde,Kazoo Dragage,Fabrique de Parpaings Ekoumdoum Immeuble Happy,51.0,13.12,2700.0,4600.0,6000.0,12h–13h,vert
6529,Yaounde,Lycee de Mballa 2,Mendong Camp Sic,41.0,15.805,1900.0,2750.0,4400.0,12h–13h,vert
6530,Yaounde,La Cave de Pakita,Les Sauterelles,21.0,1.697,1700.0,2050.0,2650.0,21h–22h,vert
6531,Yaounde,Immeuble Happi,Carrefour Anguissa,23.0,7.29,1800.0,2300.0,3000.0,17h–18h,vert
6532,Yaounde,Niki Mokolo,Nkolbisson,21.0,5.601,1650.0,1850.0,3250.0,19h–20h,vert
6533,Yaounde,Hôpital Gynéco-Obstétrique et Pédiatrique de Yaoundé,Abattoir de Yaoundé,7.0,7.605,700.0,900.0,1200.0,18h–19h,vert
6534,Yaounde,Playce carrefour,Marché d'Etoudi,19.0,6.436,1300.0,1500.0,2700.0,14h–15h,jaune
6535,Yaounde,Boulangerie d'Essomba,Jean Tabi,21.0,9.559,1250.0,1900.0,,02h–03h,vert
6536,Yaounde,Playce carrefour,Lycee de Biyemassi,17.0,6.978,1250.0,1750.0,2300.0,14h–15h,vert
6537,Yaounde,Immeuble Happi,Aéroport de Yaoundé-Nsimalen,27.0,15.767,3500.0,5250.0,,17h–18h,gris
6538,Yaounde,Auberge Bleu Odza,Renaprov,30.0,7.049,2750.0,,,19h–20h,vert
6539,Yaounde,Ministère du Soya,Chapelle Mvog Mbi,18.0,2.939,1300.0,1400.0,1650.0,16h–17h,vert
6540,Yaounde,Rue de Kondengui,Galilée,4.0,8.467,450.0,600.0,800.0,16h–17h,vert
6541,Yaounde,Sous-Préfecture Nlongkak,Avenue Germaine Ahidjo,11.0,2.598,700.0,800.0,1250.0,13h–14h,jaune
6542,Yaounde,Elig Essono,Clinique Dentaire Adventiste,7.0,1.999,750.0,800.0,1050.0,21h–22h,vert
6543,Yaounde,Bastos,Stade d'Olembé,29.0,14.091,4350.0,4650.0,6100.0,22h–23h,vert
6544,Yaounde,Bastos,Petit Stade près de SONEL TKC,48.0,8.758,2050.0,2450.0,3900.0,18h–19h,jaune
6545,Yaounde,Yaounde Omnisports,Carrefour Bastos,10.0,6.327,750.0,1000.0,1400.0,02h–03h,vert
6546,Yaounde,Fecafoot,Pressing Etoa Meki,10.0,16.099,1050.0,1150.0,1250.0,17h–18h,vert
6547,Yaounde,Rue 5.549,Chapelle Nlongkak,16.0,0.004,1450.0,,,13h–14h,vert
6548,Yaounde,Ministere des Finances,Premier Ministère,4.0,3.415,450.0,550.0,650.0,22h–23h,vert
6549,Yaounde,Centre Pasteur,Centre Universitaire de Yaoundé 1,14.0,1.627,950.0,1350.0,1700.0,08h–09h,vert
6550,Yaounde,Auberge Bleu Odza,Afriland First,33.0,9.038,2900.0,,,19h–20h,vert
6551,Yaounde,Ministere des Finances,Sion,6.0,3.415,350.0,450.0,700.0,10h–11h,vert
6552,Yaounde,Sélect,Mahima,4.0,5.374,450.0,600.0,800.0,13h–14h,vert
6553,Yaounde,Rue de Kondengui,Complexe Beac,14.0,5.426,900.0,1100.0,,10h–11h,gris
6554,Yaounde,Nkolmesseng Petit Paris,Rond Point Nlongkak,12.0,8.913,1200.0,,,02h–03h,jaune
6555,Yaounde,Odza Petit Marché,Brigade ODZA,5.0,0.262,450.0,,,12h–13h,vert
6556,Yaounde,Cite Verte,Supermache Dôvv,25.0,4.984,1550.0,1900.0,2500.0,20h–21h,rouge
6557,Yaounde,Playce carrefour,"Ancienne École de Ngousso, Yaoundé",28.0,6.959,1700.0,2200.0,2850.0,14h–15h,vert
6558,Yaounde,La Cave de Pakita,Ekounou,13.0,5.036,900.0,1300.0,1900.0,21h–22h,jaune
6559,Yaounde,Rue 5.549,Camp SIC Nlonkak,16.0,4.053,1400.0,,,13h–14h,vert
6560,Yaounde,Carrefour Bastos,Clinque du Golf,8.0,1.795,600.0,800.0,1050.0,14h–15h,vert
6561,Yaounde,Rue 5.549,Nlongkak,15.0,3.193,1250.0,,,13h–14h,vert
6562,Yaounde,Lycee de Mendong,Tradex Simbock,10.0,1.403,650.0,700.0,,13h–14h,jaune
6563,Yaounde,Petit Marché Mimboman,École Publique de Mimboman,11.0,1.231,700.0,750.0,1000.0,19h–20h,vert
6564,Yaounde,Okui Nkomo,Fondation Chantal Biya,14.0,7.362,1150.0,1500.0,,02h–03h,vert
6565,Yaounde,"Eec - Paroisse de Nlongkak, Yaoundé",IUSTY,18.0,5.092,1250.0,1900.0,2850.0,04h–05h,vert
6566,Yaounde,DOVV Nkomo,Immeuble Happi,17.0,12.121,1300.0,,,08h–09h,jaune
6567,Yaounde,Carrefour,École nationale supérieure polytechnique de Yaoundé,29.0,3.017,1350.0,2050.0,,20h–21h,vert
6568,Yaounde,Rue de Kondengui,Feicom Nouveau Bureau,9.0,4.399,700.0,,1200.0,14h–15h,vert
6569,Yaounde,Laboratoire Meka,Odza petit marché,52.0,12.429,3000.0,4100.0,5400.0,16h–17h,jaune
